ID,frequency,recency,T
322905,0,0,1082.00537
322907,0,0,1081.926632
322911,0,0,1081.642824
322912,0,0,1081.636609
322913,0,0,1081.604606
322914,0,0,1081.587535
322915,1,197.0758449,1081.576493
322916,5,924.4998611,1081.533715
322917,0,0,1081.565637
322918,2,316.3334028,1081.565602
322919,0,0,1081.537176
322920,0,0,1081.522824
322922,0,0,1081.508704
322924,1,38.79966435,901.3148148
322925,0,0,1076.3811
322926,1,581.9640394,1081.481505
322928,0,0,1081.471319
322929,0,0,864.3831366
322930,12,973.7715162,1053.34022
322931,0,0,1081.433692
322932,0,0,1081.397998
322933,2,839.1357176,1081.413333
322934,0,0,1081.398403
322936,0,0,1081.38919
322940,0,0,1081.32625
322943,2,302.6374884,1081.289792
322944,0,0,1081.283854
322945,1,255.858912,1081.277731
322946,0,0,124.0334144
322947,0,0,1081.273333
322949,1,50.03357639,1081.266887
322951,0,0,1081.264491
322952,3,1065.972766,1081.253333
322953,0,0,1081.242674
322954,0,0,1081.240602
322957,0,0,1081.225197
322958,0,0,1081.208113
322959,0,0,1081.193252
322960,0,0,1081.183623
322961,0,0,1081.14463
322962,0,0,1081.145278
322963,0,0,1081.140012
322965,8,996.5770602,1081.123507
322966,0,0,1081.119178
322967,0,0,1081.112488
322968,0,0,1081.104699
322969,0,0,1081.103553
322970,0,0,1081.103333
322971,1,9.556643519,1081.095
322972,1,691.794919,1081.090394
322973,1,18.64857639,1081.040405
322974,0,0,1081.015208
322976,2,397.928588,1080.987604
322977,0,0,1080.978229
322978,1,277.4638889,1080.971979
322981,0,0,1080.94316
322982,0,0,1080.925475
322984,1,459.6549653,1080.812535
322985,0,0,1080.80765
322986,0,0,1080.591979
322987,0,0,1080.582917
322988,1,376.2633681,1080.525359
322989,0,0,1080.506366
322990,0,0,1080.44728
322993,0,0,1080.39059
322994,0,0,1080.375116
322995,3,643.7376852,1080.368171
322998,1,334.2992477,1080.336528
323000,0,0,1080.256898
323002,0,0,1080.229606
323003,3,911.183125,1080.219676
323004,1,303.7459028,1080.214074
323005,1,178.5453241,1046.562072
323006,0,0,1080.181481
323008,0,0,1080.175775
323010,0,0,1080.17147
323011,0,0,1080.170394
323014,4,807.1875579,1080.161262
323016,0,0,1080.137326
323017,4,562.6395602,1080.134132
323018,0,0,1080.114479
323019,1,729.7478588,1080.111215
323020,0,0,1080.096123
323021,0,0,1080.090451
323024,0,0,1080.059653
323025,0,0,1080.036944
323026,1,246.0276505,1080.027674
323027,0,0,1080.025405
323028,0,0,1080.000544
323029,0,0,1079.999063
323030,0,0,679.1542824
323031,0,0,1078.19066
323032,1,14.86501157,1079.954306
323035,0,0,1079.637639
323036,0,0,1079.632581
323037,0,0,1079.584931
323038,0,0,1079.580266
323039,0,0,1079.569653
323040,0,0,1079.561748
323041,0,0,1079.555231
323043,0,0,1079.539896
323044,0,0,1079.533576
323046,0,0,1079.501134
323047,0,0,1079.493079
323048,1,826.9752778,1079.487685
323049,2,655.3031366,1079.487674
323050,0,0,1079.485613
323051,0,0,1079.480764
323052,0,0,1079.465035
323053,0,0,1079.464352
323054,0,0,1079.459051
323055,0,0,1079.449653
323056,0,0,1079.44169
323057,0,0,1079.422917
323058,1,534.0730324,1078.575995
323059,0,0,1079.415625
323062,0,0,1079.408171
323063,0,0,1079.407975
323064,0,0,1079.405822
323065,0,0,1079.3811
323068,0,0,1079.375868
323070,0,0,1079.369375
323071,0,0,1079.362708
323073,0,0,1079.338553
323074,0,0,1079.335613
323075,0,0,1079.326701
323076,2,659.0887153,1079.324977
323077,4,1073.039097,1079.322245
323079,0,0,1079.301551
323080,2,294.9730556,1079.287118
323082,0,0,1079.263148
323083,0,0,1079.28485
323084,0,0,1079.282928
323085,0,0,1079.164444
323087,0,0,1079.271655
323088,1,819.9663773,1079.212593
323089,0,0,1079.266632
323090,0,0,1079.26559
323091,1,707.2468171,1079.261134
323093,1,74.19103009,1079.238854
323096,3,621.0821759,1079.226933
323097,0,0,1079.226319
323098,0,0,1079.217465
323100,1,545.0894676,1079.209201
323101,0,0,329.1889815
323102,0,0,1079.206134
323104,0,0,1079.184271
323105,1,5.663680556,1079.193009
323106,0,0,1079.187072
323108,0,0,1079.18235
323109,0,0,1052.225359
323110,0,0,14.19885417
323112,0,0,1079.163565
323113,1,484.94,1079.162245
323114,0,0,1079.153079
323115,0,0,1079.146771
323116,0,0,1079.150903
323117,0,0,489.1783796
323118,0,0,1079.143229
323119,0,0,1079.140046
323120,3,1057.5661,1079.135336
323121,2,323.6397917,1079.134757
323122,0,0,1079.131146
323123,3,1063.868947,1079.131863
323124,0,0,1079.126296
323126,1,28.81438657,1079.120197
323127,0,0,1079.112431
323128,0,0,1079.109398
323129,1,695.901412,1079.108808
323130,1,483.4707523,1079.084456
323132,0,0,1079.065139
323133,0,0,1079.062188
323134,0,0,1079.023345
323136,0,0,1079.048576
323137,0,0,1079.010903
323138,1,631.7366435,1079.004433
323141,0,0,1078.963935
323143,0,0,1078.861412
323145,0,0,1078.620833
323147,0,0,1078.550567
323148,0,0,1078.537095
323149,3,377.885706,1078.530324
323150,0,0,1078.522477
323151,0,0,1078.525914
323152,0,0,1078.484387
323153,1,73.16637731,1078.490069
323154,0,0,1078.490243
323155,0,0,1078.483449
323156,0,0,1078.452859
323157,0,0,1078.423507
323158,0,0,1078.42
323159,0,0,1078.417083
323160,8,826.9080324,1078.409016
323162,0,0,1078.403993
323163,0,0,1078.40331
323164,0,0,1078.398808
323165,0,0,1078.397407
323166,1,119.0476505,1078.388681
323167,1,496.9589931,1078.343542
323168,0,0,1078.335602
323169,0,0,1078.33265
323170,0,0,1078.327303
323172,0,0,1078.292199
323173,0,0,1078.297037
323175,3,311.9383912,1078.269352
323177,0,0,1078.236019
323178,0,0,1078.25485
323179,0,0,1075.027257
323182,0,0,1078.237662
323183,0,0,1078.235741
323184,0,0,1067.374387
323186,0,0,1078.197882
323188,0,0,1069.336701
323189,2,466.1613542,1078.185938
323190,0,0,1078.188333
323191,0,0,1078.185104
323192,0,0,1078.180104
323193,2,408.7998264,1078.145926
323194,1,74.6475463,1078.153843
323195,0,0,1078.156285
323196,0,0,1078.154595
323198,1,943.5148264,1078.149491
323199,1,179.1403819,492.2659375
323200,1,811.7654282,1078.122708
323201,0,0,1078.11206
323205,0,0,1078.100255
323207,0,0,82.02908565
323208,0,0,1078.079074
323209,0,0,1078.039398
323210,0,0,1078.004606
323211,1,1041.254699,1078.0464
323212,0,0,1078.018912
323214,0,0,1072.515926
323215,0,0,1077.982164
323216,9,527.9300694,1077.981933
323218,2,836.9567593,1077.956574
323221,0,0,1076.35919
323222,0,0,1077.677604
323223,3,1049.910949,1077.642373
323224,0,0,1077.620127
323225,0,0,570.1580556
323226,0,0,1077.560706
323227,0,0,1077.557639
323228,0,0,1077.547523
323229,0,0,1077.538634
323230,0,0,53.0515625
323232,0,0,1077.506366
323236,0,0,1077.479606
323237,2,76.0097338,1010.615486
323238,0,0,1077.465903
323239,0,0,1077.461944
323240,0,0,1077.442801
323241,0,0,1077.442234
323242,0,0,1077.434572
323243,0,0,1077.431863
323244,0,0,1077.430255
323245,1,496.2742361,1077.415139
323246,0,0,1077.405162
323247,0,0,1077.397373
323248,3,535.0888889,1077.39485
323249,0,0,1077.394699
323250,0,0,1077.384167
323252,0,0,1077.362928
323253,2,520.8822685,1077.35691
323256,0,0,1077.332894
323257,0,0,1077.331285
323258,1,477.9841551,1077.326389
323259,0,0,1077.322986
323260,1,408.1529398,1077.310972
323261,0,0,1076.16588
323262,0,0,1077.307199
323263,4,433.1149537,1077.246192
323264,0,0,1077.286204
323266,0,0,1077.281111
323267,0,0,1077.278611
323268,0,0,1077.274282
323269,2,562.1631481,1076.419919
323270,0,0,1077.27294
323272,1,659.9928009,1077.263935
323273,0,0,235.5313079
323274,0,0,1077.257014
323275,2,676.0099074,1077.253877
323276,0,0,1077.253391
323277,0,0,1077.238056
323278,2,753.8824537,1077.242025
323279,0,0,1077.230752
323280,0,0,1077.222789
323281,0,0,1077.220336
323283,0,0,1077.208715
323285,0,0,682.4387616
323286,2,485.6731944,1077.194907
323287,0,0,1077.18838
323290,0,0,1077.1189
323291,1,268.5785764,1077.164769
323292,7,454.8737384,509.1271412
323293,0,0,1077.16081
323294,1,113.5745833,1077.160116
323296,0,0,590.4793981
323299,0,0,1077.1464
323300,0,0,1077.146227
323301,2,309.6015394,1077.130127
323302,0,0,1077.128356
323304,0,0,1077.126134
323305,0,0,1077.118322
323306,0,0,1077.117894
323307,1,989.0266435,1077.110417
323308,1,520.8887616,1077.096667
323309,0,0,1077.094618
323310,0,0,1077.088981
323312,5,1023.608102,1077.088206
323313,1,348.0423958,1077.069398
323314,0,0,1077.058958
323315,0,0,1077.06213
323316,0,0,1077.044734
323317,0,0,1077.03265
323319,0,0,1077.019572
323320,3,542.9710069,1077.01088
323322,0,0,1077.004676
323323,0,0,1076.999051
323324,2,73.44494213,1077.002338
323325,0,0,1076.997407
323326,0,0,1076.998877
323327,0,0,1076.993634
323328,0,0,1076.99088
323329,0,0,722.3856366
323330,1,23.08737269,659.2488657
323331,1,895.4211806,1076.970694
323333,0,0,1076.946551
323334,0,0,1076.911111
323335,0,0,1076.412824
323336,0,0,379.0222801
323337,2,329.3485764,1069.549456
323338,0,0,1076.72853
323339,0,0,1076.685139
323340,0,0,1076.685266
323341,0,0,1076.246505
323342,0,0,1076.549977
323343,0,0,1076.635683
323344,0,0,1076.628808
323345,0,0,1076.609016
323346,3,426.1468981,1076.596458
323347,0,0,1076.590729
323348,0,0,1076.586354
323349,11,1072.183634,1076.584942
323351,0,0,1076.558472
323353,0,0,1076.52419
323354,1,979.4112731,1076.505787
323356,3,660.3084144,1076.502859
323357,0,0,866.3129977
323358,0,0,1076.470347
323359,1,874.0097917,1076.467836
323360,0,0,1076.461794
323361,0,0,1076.457431
323364,0,0,1076.443333
323365,0,0,1076.418461
323366,0,0,1076.421088
323367,0,0,1076.411667
323368,1,554.2969907,1076.405023
323369,0,0,570.329537
323370,0,0,1076.382072
323371,0,0,1075.592697
323372,0,0,1076.367361
323373,0,0,1076.363981
323374,0,0,1076.359271
323375,1,25.15658565,44.45859954
323377,1,42.68678241,1076.346157
323378,0,0,1076.347292
323379,2,562.8632407,1076.339722
323380,1,11.12711806,1076.331377
323383,1,56.12899306,1076.320336
323384,0,0,1076.317164
323385,0,0,1076.3136
323386,0,0,1076.315035
323387,0,0,1076.304942
323388,0,0,1072.392292
323390,0,0,1076.284086
323391,0,0,1076.283947
323392,0,0,1076.282338
323393,0,0,1076.273958
323394,1,31.21605324,1076.272616
323395,0,0,1076.268264
323396,2,702.0857407,1076.264039
323397,0,0,1076.262083
323399,3,998.2496991,1076.258773
323400,1,697.4771181,1074.052789
323401,0,0,1076.25059
323402,0,0,1076.246007
323403,1,724.9375926,1076.245116
323404,7,1038.846366,1076.241516
323405,2,811.0279977,1076.228009
323407,0,0,1076.212083
323408,0,0,1076.207535
323410,0,0,1076.101319
323412,0,0,1076.179039
323414,0,0,1076.161655
323415,0,0,1076.097037
323416,0,0,362.0581829
323417,0,0,1076.157905
323418,0,0,1076.137512
323419,0,0,1076.135648
323421,0,0,1076.131007
323422,1,731.0357755,1076.123588
323423,0,0,1076.121725
323424,0,0,1076.121481
323425,0,0,1076.121308
323426,0,0,1076.103958
323427,3,978.1058333,1076.098519
323428,0,0,1074.288993
323429,0,0,1076.093715
323430,1,34.8187037,1076.090301
323432,0,0,1053.377361
323433,2,265.6474074,1076.084051
323435,0,0,1076.071007
323436,0,0,1076.060359
323437,2,404.8220602,1076.061968
323439,3,768.0266551,1076.04875
323440,0,0,1076.044213
323441,0,0,1076.015162
323444,0,0,1075.94147
323445,0,0,1075.93765
323446,0,0,1075.925347
323447,0,0,1075.799294
323448,0,0,1075.696088
323450,0,0,1075.669005
323451,0,0,1075.666088
323452,0,0,1075.655521
323453,0,0,1075.64831
323455,0,0,1075.618229
323456,1,637.9912269,1075.60456
323457,0,0,1075.603924
323459,7,1057.041331,1075.592164
323460,0,0,1075.566493
323461,0,0,1075.550185
323462,3,972.4270949,1075.544618
323463,0,0,1074.823958
323464,0,0,1075.49691
323465,0,0,1075.486215
323467,0,0,1075.455718
323468,1,65.94747685,1075.434271
323469,0,0,1075.433854
323471,0,0,1075.419711
323472,0,0,1075.373507
323473,2,471.1249421,1075.40809
323474,0,0,1075.404745
323477,0,0,301.4855671
323478,0,0,1075.35838
323479,2,493.9349306,1075.358981
323480,1,339.8468866,1075.352442
323482,0,0,1075.341458
323483,0,0,1075.342211
323484,0,0,1075.342373
323485,0,0,1075.330231
323486,1,15.6999537,1075.322361
323487,0,0,1075.326412
323488,1,27.98806713,1075.295336
323489,0,0,1075.30537
323490,4,652.9814815,1075.302384
323491,1,359.9673843,1075.300058
323492,1,345.9998495,1075.278218
323493,0,0,1020.374375
323495,0,0,1073.531736
323497,0,0,1075.256169
323498,0,0,1075.256273
323500,0,0,1075.251019
323501,0,0,1075.246632
323502,0,0,1070.003495
323503,0,0,1075.240255
323504,0,0,1075.238322
323505,2,520.7304051,1075.227454
323506,2,604.8622917,1075.217627
323507,0,0,1075.221377
323508,6,491.8699421,1075.220613
323509,0,0,1075.181377
323510,0,0,1075.216852
323511,0,0,1075.202211
323512,0,0,1075.195764
323513,0,0,1075.189525
323514,0,0,1075.183912
323515,0,0,1075.182743
323516,1,626.1708102,1075.181366
323517,0,0,1075.179352
323518,1,715.9091319,1075.180046
323519,0,0,1075.166539
323520,5,924.2250463,1075.162975
323521,0,0,1075.158808
323522,2,339.033287,1075.154873
323523,0,0,1075.144433
323524,0,0,1075.138519
323525,0,0,1075.138009
323526,0,0,1075.136157
323528,0,0,1075.122095
323529,0,0,1075.119421
323530,2,572.8941319,1075.10559
323531,1,571.8486806,1075.114167
323532,0,0,1075.104873
323533,0,0,1075.103102
323534,0,0,1075.10059
323535,0,0,1075.097095
323536,5,1065.569178,1075.091192
323537,0,0,1075.086944
323538,0,0,1075.079977
323539,1,113.711331,1075.067106
323540,0,0,1075.076644
323541,0,0,1075.073935
323542,0,0,1075.073507
323543,7,758.6116435,1075.068449
323544,0,0,1075.067002
323545,3,352.3092593,1075.062743
323546,0,0,1075.049676
323547,0,0,1075.043125
323550,0,0,1073.466759
323551,0,0,1075.008206
323552,0,0,1075.017593
323553,0,0,329.3591319
323554,6,825.9451273,1074.99044
323556,2,671.4092593,1074.937558
323557,0,0,1074.933426
323558,0,0,1074.884236
323559,0,0,1074.829942
323560,0,0,1074.794259
323562,0,0,1074.656134
323563,0,0,1074.631713
323564,0,0,1074.629201
323565,1,74.30863426,1074.617361
323566,0,0,1074.61375
323567,0,0,1074.609248
323568,0,0,1074.366979
323569,0,0,1074.599502
323570,9,1066.995243,1074.591667
323571,0,0,1074.586424
323572,1,286.8622338,1074.566933
323573,0,0,1069.608981
323574,4,1074.054711,1074.550775
323575,1,378.1653472,1074.546481
323576,0,0,1074.546331
323577,2,101.9194907,1074.542685
323578,0,0,1074.526169
323579,14,768.133287,1074.520556
323580,2,495.4433333,1074.510683
323582,0,0,1074.502546
323583,0,0,1074.499965
323585,0,0,1074.494699
323586,0,0,1074.49103
323587,0,0,1074.478831
323588,0,0,1074.473831
323592,0,0,1074.427257
323594,0,0,1074.421516
323595,0,0,1074.421007
323596,1,118.8970833,1074.412037
323597,4,432.1543519,1074.412697
323598,0,0,1074.411944
323599,3,254.0821991,1074.402234
323600,0,0,1073.377755
323601,0,0,1074.395162
323602,0,0,1074.391389
323604,0,0,1074.381088
323606,2,260.1964931,1074.376157
323608,0,0,1074.356979
323609,0,0,1074.345324
323610,0,0,1074.350417
323611,0,0,1074.343565
323612,1,42.94658565,1074.34228
323613,0,0,1074.335961
323614,0,0,1073.522662
323615,2,388.0361227,1074.328472
323616,0,0,1074.321921
323617,1,301.9240046,1074.314317
323619,0,0,1069.496794
323620,0,0,1074.303634
323621,1,351.1536921,1074.301319
323622,0,0,1074.264931
323623,0,0,1074.256458
323624,0,0,1074.250197
323625,1,340.2257639,1074.250127
323626,1,794.8211921,1074.245162
323627,0,0,1074.235266
323628,1,23.1505787,1074.218993
323630,2,45.96856481,1074.204074
323631,1,571.0676505,1074.195671
323632,0,0,1074.195336
323633,0,0,1074.194039
323634,3,118.9293519,1074.186343
323635,0,0,855.0528704
323636,0,0,1074.163171
323637,0,0,1074.150671
323639,0,0,1074.142789
323640,1,830.0593287,1074.141632
323643,0,0,1072.267766
323645,1,496.8808565,1074.120938
323646,1,900.6965046,1074.11287
323647,0,0,1074.118819
323648,0,0,1074.111123
323650,4,539.8829861,1074.102859
323651,0,0,1074.100949
323652,1,137.4870833,1074.09588
323653,1,668.8440625,1074.053438
323656,0,0,1074.065521
323660,0,0,1073.995544
323661,0,0,1073.979873
323663,1,33.09550926,1073.969757
323665,1,105.5926968,1073.958009
323668,4,781.8941551,1073.924074
323669,0,0,1073.844132
323671,0,0,1073.655938
323672,0,0,1073.648843
323674,0,0,1073.618438
323675,0,0,1073.615845
323676,1,305.5913773,1073.596713
323677,0,0,1073.594352
323678,2,31.5112037,1073.593032
323679,0,0,1073.589803
323680,1,349.219294,1073.584294
323681,1,320.1141667,1073.569352
323682,0,0,1073.565961
323683,0,0,1073.559016
323684,0,0,1073.558264
323685,0,0,1073.54816
323688,0,0,1073.528449
323689,0,0,1073.527917
323690,4,110.1629977,1073.487674
323691,1,497.3848843,1073.480359
323692,0,0,1073.467326
323693,0,0,1073.46331
323695,1,199.9711574,1073.45625
323697,0,0,1073.439155
323698,0,0,1073.44228
323701,0,0,1073.427014
323702,1,301.9893403,1073.426528
323703,2,60.1556713,1073.407222
323704,2,1071.275208,1073.401667
323705,0,0,1073.382986
323706,0,0,1073.378565
323708,0,0,1073.34272
323709,0,0,1073.34316
323710,0,0,1073.334641
323711,1,879.7732523,1073.325463
323712,0,0,1073.316794
323713,0,0,1073.311563
323714,2,201.1730324,1073.262188
323715,0,0,1073.310752
323716,0,0,1073.284259
323717,3,940.8228704,1073.281794
323718,8,1064.02265,1073.281227
323720,0,0,1073.270394
323721,0,0,1073.259942
323723,1,157.3612153,1073.22125
323724,0,0,1073.218356
323726,0,0,1073.211921
323727,1,550.5934028,1073.210081
323728,0,0,1073.17838
323729,3,496.9042361,1073.17088
323730,2,71.98282407,1073.132188
323731,0,0,1073.127593
323732,0,0,1073.106516
323733,0,0,1073.077188
323734,0,0,1073.070023
323735,0,0,1073.063843
323736,8,650.4240162,1073.042373
323738,3,290.8063079,1073.010116
323739,2,71.11833333,77.59732639
323740,0,0,1072.998391
323742,0,0,1072.52625
323745,1,265.4455787,1072.640093
323746,4,846.0693287,1072.608947
323747,0,0,1072.563449
323748,1,21.36246528,1072.563218
323749,1,434.0942824,1072.487106
323751,0,0,1072.47169
323753,0,0,1072.467546
323754,0,0,1072.362801
323755,0,0,1072.459873
323756,0,0,1072.458715
323757,0,0,1072.429711
323758,0,0,1072.408889
323759,2,799.7458912,1072.413183
323760,0,0,1072.404109
323762,1,724.9720139,1072.397118
323763,2,483.9567477,1072.376921
323764,1,284.2900231,1072.380984
323765,2,103.2959259,1072.377662
323766,7,701.9245255,1072.368148
323767,6,958.8101157,1072.359664
323768,0,0,1072.351123
323769,0,0,1072.347569
323770,0,0,1072.342604
323771,0,0,1072.334792
323772,0,0,1072.331794
323773,1,1029.980521,1072.320451
323775,1,3.945219907,15.99303241
323776,0,0,1072.312674
323777,0,0,1072.303113
323778,1,96.65162037,1072.303738
323780,2,329.0281366,1072.277535
323782,0,0,642.5900926
323783,0,0,1072.26691
323785,0,0,1072.250694
323786,0,0,1072.245324
323787,0,0,1072.240625
323788,0,0,1072.230799
323790,0,0,1072.22566
323791,1,326.7291435,1072.223171
323792,0,0,1072.216366
323793,0,0,1072.210301
323795,1,120.7789468,1072.194248
323796,1,8.032905093,1072.194537
323797,1,7.911828704,1072.188368
323798,0,0,1072.175104
323799,0,0,1072.169329
323800,0,0,1072.167928
323801,0,0,1072.153044
323802,0,0,1072.150845
323803,0,0,1072.142546
323805,1,606.9972801,1072.126968
323806,0,0,1072.11941
323807,2,606.0087963,1072.106678
323808,0,0,1072.111968
323809,0,0,1072.110278
323810,0,0,1072.108426
323811,0,0,1072.107014
323812,1,71.92846065,1072.103981
323813,0,0,1072.098264
323814,3,844.8676157,1072.063299
323815,0,0,1072.092882
323816,2,669.440162,1072.088611
323817,2,477.6133681,1072.081644
323819,0,0,1072.078461
323820,0,0,1072.070567
323821,0,0,1072.073495
323822,1,490.8931944,1072.070891
323824,0,0,1072.045729
323826,0,0,1072.018924
323827,0,0,1072.014896
323828,2,320.0476736,1062.063715
323829,0,0,1072.00581
323830,0,0,1072.004074
323831,2,95.01232639,1067.435
323833,2,114.7640625,1071.967743
323835,0,0,1071.93853
323836,1,67.63559028,1071.932789
323837,0,0,1071.919178
323838,0,0,1071.902164
323840,1,977.2619907,1071.722106
323841,0,0,1071.666157
323842,0,0,1071.651829
323844,0,0,1071.615127
323845,0,0,1071.592315
323846,0,0,1071.567894
323847,0,0,1071.568067
323848,0,0,1071.526678
323849,0,0,1071.497083
323850,0,0,1071.500081
323852,0,0,1071.476516
323853,0,0,1068.551574
323854,0,0,1071.461389
323855,8,807.9637616,1071.46456
323856,2,608.7840162,1071.46213
323858,2,61.11310185,1071.442292
323859,0,0,1071.438808
323860,1,379.1559838,1070.375741
323861,0,0,1071.434259
323862,5,793.2237847,1071.434248
323863,0,0,1069.632454
323864,0,0,1071.388171
323866,0,0,1071.381528
323867,1,483.1638657,1071.380799
323868,0,0,773.0270486
323869,2,1008.104236,1071.375787
323870,0,0,1071.371343
323871,2,516.7075116,1071.367049
323872,0,0,1071.359711
323873,0,0,1071.310521
323874,1,691.8837384,1071.336516
323875,2,752.8543287,1071.329931
323876,0,0,1071.327164
323877,1,19.2743287,1071.317894
323878,1,226.183912,1071.309063
323879,0,0,1071.308773
323880,0,0,1071.30478
323881,1,328.178912,1071.306597
323883,0,0,1071.302361
323884,0,0,1071.304167
323885,0,0,1071.303113
323886,0,0,1069.136574
323887,0,0,1071.279375
323889,0,0,1071.272731
323890,1,646.9540509,1071.272847
323892,0,0,1071.258252
323893,0,0,1071.22103
323894,0,0,1071.238704
323895,3,921.9208102,1071.211748
323896,0,0,1071.188623
323897,1,159.1709722,1071.189838
323898,0,0,1071.186424
323899,2,1047.752037,1071.177685
323900,1,298.915625,1071.173206
323901,0,0,1071.169676
323902,4,1001.899259,1071.166181
323903,1,69.60543981,1071.162141
323904,0,0,1069.647454
323906,1,52.81796296,1071.144595
323907,0,0,1071.144757
323908,5,467.9384954,823.4547801
323909,0,0,1071.118727
323910,0,0,1071.118148
323911,0,0,1071.116285
323912,0,0,1071.114942
323913,0,0,1071.108762
323914,0,0,1069.064236
323916,0,0,1071.082685
323917,0,0,1071.080775
323918,0,0,1071.05934
323919,0,0,1071.057627
323920,0,0,1071.045486
323921,0,0,1071.044653
323922,2,200.6040741,1071.022859
323923,0,0,1071.017674
323924,0,0,1071.017269
323925,0,0,1071.010116
323927,0,0,1070.97728
323930,0,0,1070.79331
323932,0,0,1070.577894
323933,1,415.298125,1070.570313
323934,0,0,1070.566968
323935,7,1071.307164,1070.564815
323936,3,612.3627431,1070.541806
323937,0,0,1070.539097
323938,0,0,1040.517627
323939,2,156.3608449,1070.514074
323940,0,0,1070.499502
323942,0,0,1070.492766
323943,0,0,1070.492546
323944,0,0,1070.484884
323945,0,0,1070.483796
323946,1,302.0426273,1070.484896
323947,0,0,1070.484213
323948,0,0,1070.478495
323949,0,0,1070.469595
323950,2,570.1895833,1070.464028
323951,0,0,1070.465914
323952,1,708.2134375,1070.42066
323953,0,0,1070.416956
323954,0,0,1070.412407
323955,0,0,1070.398426
323956,0,0,1070.403704
323957,1,7.947824074,1070.39853
323958,0,0,1070.359063
323959,2,628.9281134,1070.355926
323960,1,18.23380787,1070.351863
323961,0,0,1070.349028
323962,0,0,1070.341852
323963,0,0,1070.326273
323965,0,0,1070.309248
323966,0,0,1070.297454
323967,0,0,1070.300104
323969,0,0,1070.286296
323970,0,0,1070.278993
323971,0,0,1070.271053
323972,1,776.9176273,1070.269664
323973,0,0,1070.269074
323974,0,0,1070.263507
323975,0,0,1070.256586
323976,0,0,1070.258218
323978,1,339.8284722,1070.250949
323979,5,998.7975694,1066.470069
323980,0,0,1070.249734
323981,1,332.9276157,1070.24235
323982,1,991.8396875,1070.23272
323983,0,0,1070.229028
323984,0,0,1070.226979
323985,0,0,1070.22713
323986,1,421.5531713,1070.220799
323987,2,1060.796852,1070.214468
323988,0,0,1070.211632
323989,5,966.9227315,1070.196377
323990,0,0,1070.173866
323991,0,0,1070.173333
323992,0,0,1070.168843
323993,0,0,1070.141782
323994,0,0,1070.140718
323995,0,0,1070.132789
323996,0,0,1070.129491
323997,0,0,1070.118472
323999,0,0,1070.099028
324000,0,0,1070.092176
324001,0,0,1070.092083
324002,0,0,1070.092164
324003,0,0,1070.091435
324004,0,0,1070.091516
324005,0,0,1070.086042
324006,0,0,1070.086701
324007,0,0,1070.082975
324008,0,0,1070.07162
324009,0,0,1070.058657
324010,1,22.3471412,1070.056748
324012,0,0,1070.051713
324013,0,0,1070.034468
324014,0,0,1070.031748
324015,0,0,1070.022928
324018,3,761.8820833,1069.999109
324020,0,0,1069.976829
324021,4,916.7982407,1069.958206
324023,0,0,591.2413079
324024,0,0,1069.962338
324026,3,892.2391435,1069.93434
324027,0,0,1069.920544
324028,0,0,1069.911817
324029,0,0,1069.893854
324031,0,0,1069.888958
324034,0,0,1069.799873
324035,2,10.96729167,1069.753634
324036,0,0,1069.734201
324037,0,0,1069.664618
324038,0,0,1069.640382
324039,0,0,1069.632037
324040,1,700.1043866,1069.607512
324041,0,0,1069.616829
324042,1,235.2429745,1069.390127
324043,3,490.3047106,1069.589086
324045,0,0,1069.57375
324046,0,0,1069.566563
324047,0,0,1069.566933
324048,1,446.301331,1069.567512
324049,3,756.9676157,1069.562072
324050,0,0,1069.55588
324051,0,0,1069.527789
324053,11,484.3179745,1069.518183
324054,0,0,1069.497384
324055,0,0,1067.51206
324056,0,0,1069.485856
324057,0,0,303.4044329
324059,0,0,256.2242245
324060,2,989.972338,1069.460324
324061,0,0,1067.518796
324062,0,0,1069.449711
324063,0,0,1069.443785
324064,0,0,1069.432049
324065,0,0,1069.430093
324066,0,0,1069.418044
324067,0,0,1069.413125
324068,0,0,1069.410718
324069,0,0,1069.40956
324070,0,0,1069.404097
324071,2,523.8169676,1069.238681
324072,7,974.892338,1069.404387
324073,0,0,1069.404329
324074,0,0,607.2945255
324077,0,0,1069.370995
324078,0,0,1069.381285
324079,0,0,1069.380162
324080,0,0,1069.373345
324081,1,205.0768056,318.2652778
324082,7,1037.317569,1068.461215
324085,0,0,1069.36316
324086,0,0,1069.360058
324087,0,0,1069.355556
324088,0,0,696.5410301
324089,2,205.9353819,1069.348021
324091,0,0,1069.339907
324093,1,577.2276273,1069.306586
324094,0,0,1069.328137
324095,0,0,1069.144942
324097,0,0,1069.3136
324099,0,0,1069.304201
324100,0,0,1069.289618
324102,0,0,1069.283958
324103,0,0,1069.268403
324106,0,0,1069.255787
324107,0,0,1069.073993
324108,4,1007.890463,1069.246424
324110,0,0,1069.232222
324111,1,308.2019097,1069.219086
324112,0,0,1069.200729
324113,0,0,1069.186424
324114,1,326.5850463,1069.177338
324116,1,279.1140278,1069.172824
324118,0,0,1069.160949
324119,0,0,1068.228275
324122,0,0,1069.143414
324125,0,0,1069.120231
324126,0,0,1069.11022
324127,1,10.49375,1069.106204
324128,0,0,1069.099352
324130,0,0,1069.095359
324131,0,0,580.2440046
324132,0,0,1069.085498
324134,3,920.4567361,1069.075949
324135,0,0,1068.59022
324136,1,20.95037037,1069.068275
